source_file,source_name,row_number,year,gender,date,raw_tourney_date,tourney_id,tourney_name,raw_tourney_level,raw_round,raw_surface,normalized_level,normalized_surface,winner_id,winner_name,loser_id,loser_name,skip_reason
atp_matches_2023.csv,atp_main,2768,2023,men,2023-09-16,20230916,2023-M-DC-2023-FLS-1-A-M-CAN-CHI-01,Davis Cup Finals RR: CAN vs CHI,D,RR,Hard,team_cup,hard,200008,Alexis Galarneau,126214,Alejandro Tabilo,team_competition_excluded
atp_matches_2023.csv,atp_main,2769,2023,men,2023-09-16,20230916,2023-M-DC-2023-FLS-1-A-M-CAN-CHI-01,Davis Cup Finals RR: CAN vs CHI,D,RR,Hard,team_cup,hard,111797,Nicolas Jarry,209113,Gabriel Diallo,team_competition_excluded
atp_matches_2023.csv,atp_main,2770,2023,men,2023-09-13,20230913,2023-M-DC-2023-FLS-1-A-M-CAN-ITA-01,Davis Cup Finals RR: CAN vs ITA,D,RR,Hard,team_cup,hard,200008,Alexis Galarneau,132283,Lorenzo Sonego,team_competition_excluded
atp_matches_2023.csv,atp_main,2771,2023,men,2023-09-13,20230913,2023-M-DC-2023-FLS-1-A-M-CAN-ITA-01,Davis Cup Finals RR: CAN vs ITA,D,RR,Hard,team_cup,hard,209113,Gabriel Diallo,207518,Lorenzo Musetti,team_competition_excluded
atp_matches_2023.csv,atp_main,2772,2023,men,2023-09-14,20230914,2023-M-DC-2023-FLS-1-A-M-CAN-SWE-01,Davis Cup Finals RR: CAN vs SWE,D,RR,Hard,team_cup,hard,105577,Vasek Pospisil,209863,Leo Borg,team_competition_excluded
atp_matches_2023.csv,atp_main,2773,2023,men,2023-09-14,20230914,2023-M-DC-2023-FLS-1-A-M-CAN-SWE-01,Davis Cup Finals RR: CAN vs SWE,D,RR,Hard,team_cup,hard,209113,Gabriel Diallo,111200,Elias Ymer,team_competition_excluded
atp_matches_2023.csv,atp_main,2774,2023,men,2023-09-15,20230915,2023-M-DC-2023-FLS-1-A-M-ITA-CHI-01,Davis Cup Finals RR: ITA vs CHI,D,RR,Hard,team_cup,hard,208286,Matteo Arnaldi,106426,Cristian Garin,team_competition_excluded
atp_matches_2023.csv,atp_main,2775,2023,men,2023-09-15,20230915,2023-M-DC-2023-FLS-1-A-M-ITA-CHI-01,Davis Cup Finals RR: ITA vs CHI,D,RR,Hard,team_cup,hard,132283,Lorenzo Sonego,111797,Nicolas Jarry,team_competition_excluded
atp_matches_2023.csv,atp_main,2776,2023,men,2023-09-17,20230917,2023-M-DC-2023-FLS-1-A-M-ITA-SWE-01,Davis Cup Finals RR: ITA vs SWE,D,RR,Hard,team_cup,hard,208286,Matteo Arnaldi,209863,Leo Borg,team_competition_excluded
atp_matches_2023.csv,atp_main,2777,2023,men,2023-09-17,20230917,2023-M-DC-2023-FLS-1-A-M-ITA-SWE-01,Davis Cup Finals RR: ITA vs SWE,D,RR,Hard,team_cup,hard,132283,Lorenzo Sonego,111200,Elias Ymer,team_competition_excluded
atp_matches_2023.csv,atp_main,2778,2023,men,2023-09-12,20230912,2023-M-DC-2023-FLS-1-A-M-SWE-CHI-01,Davis Cup Finals RR: SWE vs CHI,D,RR,Hard,team_cup,hard,106426,Cristian Garin,209863,Leo Borg,team_competition_excluded
atp_matches_2023.csv,atp_main,2779,2023,men,2023-09-12,20230912,2023-M-DC-2023-FLS-1-A-M-SWE-CHI-01,Davis Cup Finals RR: SWE vs CHI,D,RR,Hard,team_cup,hard,111797,Nicolas Jarry,111200,Elias Ymer,team_competition_excluded
atp_matches_2023.csv,atp_main,2780,2023,men,2023-09-14,20230914,2023-M-DC-2023-FLS-2-B-M-AUS-FRA-01,Davis Cup Finals RR: AUS vs FRA,D,RR,Hard,team_cup,hard,105173,Adrian Mannarino,126845,Max Purcell,team_competition_excluded
atp_matches_2023.csv,atp_main,2781,2023,men,2023-09-14,20230914,2023-M-DC-2023-FLS-2-B-M-AUS-FRA-01,Davis Cup Finals RR: AUS vs FRA,D,RR,Hard,team_cup,hard,200282,Alex De Minaur,200005,Ugo Humbert,team_competition_excluded
atp_matches_2023.csv,atp_main,2782,2023,men,2023-09-13,20230913,2023-M-DC-2023-FLS-2-B-M-AUS-GBR-01,Davis Cup Finals RR: AUS vs GBR,D,RR,Hard,team_cup,hard,207733,Jack Draper,106423,Thanasi Kokkinakis,team_competition_excluded
atp_matches_2023.csv,atp_main,2783,2023,men,2023-09-13,20230913,2023-M-DC-2023-FLS-2-B-M-AUS-GBR-01,Davis Cup Finals RR: AUS vs GBR,D,RR,Hard,team_cup,hard,105554,Daniel Evans,200282,Alex De Minaur,team_competition_excluded
atp_matches_2023.csv,atp_main,2784,2023,men,2023-09-16,20230916,2023-M-DC-2023-FLS-2-B-M-AUS-SUI-01,Davis Cup Finals RR: AUS vs SUI,D,RR,Hard,team_cup,hard,106423,Thanasi Kokkinakis,208502,Dominic Stricker,team_competition_excluded
atp_matches_2023.csv,atp_main,2785,2023,men,2023-09-16,20230916,2023-M-DC-2023-FLS-2-B-M-AUS-SUI-01,Davis Cup Finals RR: AUS vs SUI,D,RR,Hard,team_cup,hard,200282,Alex De Minaur,144817,Marc Andrea Huesler,team_competition_excluded
atp_matches_2023.csv,atp_main,2786,2023,men,2023-09-12,20230912,2023-M-DC-2023-FLS-2-B-M-FRA-SUI-01,Davis Cup Finals RR: FRA vs SUI,D,RR,Hard,team_cup,hard,105173,Adrian Mannarino,208502,Dominic Stricker,team_competition_excluded
atp_matches_2023.csv,atp_main,2787,2023,men,2023-09-12,20230912,2023-M-DC-2023-FLS-2-B-M-FRA-SUI-01,Davis Cup Finals RR: FRA vs SUI,D,RR,Hard,team_cup,hard,200005,Ugo Humbert,104527,Stan Wawrinka,team_competition_excluded
atp_matches_2023.csv,atp_main,2788,2023,men,2023-09-17,20230917,2023-M-DC-2023-FLS-2-B-M-GBR-FRA-01,Davis Cup Finals RR: GBR vs FRA,D,RR,Hard,team_cup,hard,105554,Daniel Evans,209950,Arthur Fils,team_competition_excluded
atp_matches_2023.csv,atp_main,2789,2023,men,2023-09-17,20230917,2023-M-DC-2023-FLS-2-B-M-GBR-FRA-01,Davis Cup Finals RR: GBR vs FRA,D,RR,Hard,team_cup,hard,200005,Ugo Humbert,111815,Cameron Norrie,team_competition_excluded
atp_matches_2023.csv,atp_main,2790,2023,men,2023-09-15,20230915,2023-M-DC-2023-FLS-2-B-M-GBR-SUI-01,Davis Cup Finals RR: GBR vs SUI,D,RR,Hard,team_cup,hard,104918,Andy Murray,209857,Leandro Riedi,team_competition_excluded
atp_matches_2023.csv,atp_main,2791,2023,men,2023-09-15,20230915,2023-M-DC-2023-FLS-2-B-M-GBR-SUI-01,Davis Cup Finals RR: GBR vs SUI,D,RR,Hard,team_cup,hard,104527,Stan Wawrinka,111815,Cameron Norrie,team_competition_excluded
atp_matches_2023.csv,atp_main,2792,2023,men,2023-09-14,20230914,2023-M-DC-2023-FLS-3-C-M-CZE-KOR-01,Davis Cup Finals RR: CZE vs KOR,D,RR,Hard,team_cup,hard,207830,Tomas Machac,111805,Seong Chan Hong,team_competition_excluded
atp_matches_2023.csv,atp_main,2793,2023,men,2023-09-14,20230914,2023-M-DC-2023-FLS-3-C-M-CZE-KOR-01,Davis Cup Finals RR: CZE vs KOR,D,RR,Hard,team_cup,hard,208103,Jiri Lehecka,126952,Soon Woo Kwon,team_competition_excluded
atp_matches_2023.csv,atp_main,2794,2023,men,2023-09-13,20230913,2023-M-DC-2023-FLS-3-C-M-ESP-CZE-01,Davis Cup Finals RR: ESP vs CZE,D,RR,Hard,team_cup,hard,207830,Tomas Machac,126523,Bernabe Zapata Miralles,team_competition_excluded
atp_matches_2023.csv,atp_main,2795,2023,men,2023-09-13,20230913,2023-M-DC-2023-FLS-3-C-M-ESP-CZE-01,Davis Cup Finals RR: ESP vs CZE,D,RR,Hard,team_cup,hard,208103,Jiri Lehecka,200221,Alejandro Davidovich Fokina,team_competition_excluded
atp_matches_2023.csv,atp_main,2796,2023,men,2023-09-17,20230917,2023-M-DC-2023-FLS-3-C-M-ESP-KOR-01,Davis Cup Finals RR: ESP vs KOR,D,RR,Hard,team_cup,hard,126523,Bernabe Zapata Miralles,111805,Seong Chan Hong,team_competition_excluded
atp_matches_2023.csv,atp_main,2797,2023,men,2023-09-17,20230917,2023-M-DC-2023-FLS-3-C-M-ESP-KOR-01,Davis Cup Finals RR: ESP vs KOR,D,RR,Hard,team_cup,hard,200221,Alejandro Davidovich Fokina,126952,Soon Woo Kwon,team_competition_excluded
atp_matches_2023.csv,atp_main,2798,2023,men,2023-09-15,20230915,2023-M-DC-2023-FLS-3-C-M-ESP-SRB-01,Davis Cup Finals RR: ESP vs SRB,D,RR,Hard,team_cup,hard,111513,Laslo Djere,105077,Albert Ramos,team_competition_excluded
atp_matches_2023.csv,atp_main,2799,2023,men,2023-09-15,20230915,2023-M-DC-2023-FLS-3-C-M-ESP-SRB-01,Davis Cup Finals RR: ESP vs SRB,D,RR,Hard,team_cup,hard,104925,Novak Djokovic,200221,Alejandro Davidovich Fokina,team_competition_excluded
atp_matches_2023.csv,atp_main,2800,2023,men,2023-09-16,20230916,2023-M-DC-2023-FLS-3-C-M-SRB-CZE-01,Davis Cup Finals RR: SRB vs CZE,D,RR,Hard,team_cup,hard,210150,Jakub Mensik,105583,Dusan Lajovic,team_competition_excluded
atp_matches_2023.csv,atp_main,2801,2023,men,2023-09-16,20230916,2023-M-DC-2023-FLS-3-C-M-SRB-CZE-01,Davis Cup Finals RR: SRB vs CZE,D,RR,Hard,team_cup,hard,208103,Jiri Lehecka,111513,Laslo Djere,team_competition_excluded
atp_matches_2023.csv,atp_main,2802,2023,men,2023-09-12,20230912,2023-M-DC-2023-FLS-3-C-M-SRB-KOR-01,Davis Cup Finals RR: SRB vs KOR,D,RR,Hard,team_cup,hard,105583,Dusan Lajovic,111805,Seong Chan Hong,team_competition_excluded
atp_matches_2023.csv,atp_main,2803,2023,men,2023-09-12,20230912,2023-M-DC-2023-FLS-3-C-M-SRB-KOR-01,Davis Cup Finals RR: SRB vs KOR,D,RR,Hard,team_cup,hard,111513,Laslo Djere,126952,Soon Woo Kwon,team_competition_excluded
atp_matches_2023.csv,atp_main,2804,2023,men,2023-09-15,20230915,2023-M-DC-2023-FLS-4-D-M-CRO-FIN-01,Davis Cup Finals RR: CRO vs FIN,D,RR,Hard,team_cup,hard,202261,Otto Virtanen,209976,Dino Prizmic,team_competition_excluded
atp_matches_2023.csv,atp_main,2805,2023,men,2023-09-15,20230915,2023-M-DC-2023-FLS-4-D-M-CRO-FIN-01,Davis Cup Finals RR: CRO vs FIN,D,RR,Hard,team_cup,hard,200325,Emil Ruusuvuori,127339,Borna Gojo,team_competition_excluded
atp_matches_2023.csv,atp_main,2806,2023,men,2023-09-17,20230917,2023-M-DC-2023-FLS-4-D-M-CRO-NED-01,Davis Cup Finals RR: CRO vs NED,D,RR,Hard,team_cup,hard,122298,Botic Van De Zandschulp,207213,Duje Ajdukovic,team_competition_excluded
atp_matches_2023.csv,atp_main,2807,2023,men,2023-09-17,20230917,2023-M-DC-2023-FLS-4-D-M-CRO-NED-01,Davis Cup Finals RR: CRO vs NED,D,RR,Hard,team_cup,hard,127339,Borna Gojo,134868,Tallon Griekspoor,team_competition_excluded
atp_matches_2023.csv,atp_main,2808,2023,men,2023-09-13,20230913,2023-M-DC-2023-FLS-4-D-M-CRO-USA-01,Davis Cup Finals RR: CRO vs USA,D,RR,Hard,team_cup,hard,111456,Mackenzie Mcdonald,209976,Dino Prizmic,team_competition_excluded
atp_matches_2023.csv,atp_main,2809,2023,men,2023-09-13,20230913,2023-M-DC-2023-FLS-4-D-M-CRO-USA-01,Davis Cup Finals RR: CRO vs USA,D,RR,Hard,team_cup,hard,127339,Borna Gojo,126207,Frances Tiafoe,team_competition_excluded
atp_matches_2023.csv,atp_main,2810,2023,men,2023-09-12,20230912,2023-M-DC-2023-FLS-4-D-M-NED-FIN-01,Davis Cup Finals RR: NED vs FIN,D,RR,Hard,team_cup,hard,202261,Otto Virtanen,122298,Botic Van De Zandschulp,team_competition_excluded
atp_matches_2023.csv,atp_main,2811,2023,men,2023-09-12,20230912,2023-M-DC-2023-FLS-4-D-M-NED-FIN-01,Davis Cup Finals RR: NED vs FIN,D,RR,Hard,team_cup,hard,134868,Tallon Griekspoor,200325,Emil Ruusuvuori,team_competition_excluded
atp_matches_2023.csv,atp_main,2812,2023,men,2023-09-14,20230914,2023-M-DC-2023-FLS-4-D-M-NED-USA-01,Davis Cup Finals RR: NED vs USA,D,RR,Hard,team_cup,hard,122298,Botic Van De Zandschulp,126205,Tommy Paul,team_competition_excluded
atp_matches_2023.csv,atp_main,2813,2023,men,2023-09-14,20230914,2023-M-DC-2023-FLS-4-D-M-NED-USA-01,Davis Cup Finals RR: NED vs USA,D,RR,Hard,team_cup,hard,134868,Tallon Griekspoor,126207,Frances Tiafoe,team_competition_excluded
atp_matches_2023.csv,atp_main,2814,2023,men,2023-09-16,20230916,2023-M-DC-2023-FLS-4-D-M-USA-FIN-01,Davis Cup Finals RR: USA vs FIN,D,RR,Hard,team_cup,hard,202261,Otto Virtanen,111456,Mackenzie Mcdonald,team_competition_excluded
atp_matches_2023.csv,atp_main,2815,2023,men,2023-09-16,20230916,2023-M-DC-2023-FLS-4-D-M-USA-FIN-01,Davis Cup Finals RR: USA vs FIN,D,RR,Hard,team_cup,hard,200325,Emil Ruusuvuori,126205,Tommy Paul,team_competition_excluded
atp_matches_2023.csv,atp_main,2816,2023,men,2023-11-26,20231126,2023-M-DC-2023-FLS-M-AUS-ITA-01,Davis Cup Finals F: AUS vs ITA,D,RR,Hard,team_cup,hard,208286,Matteo Arnaldi,200615,Alexei Popyrin,team_competition_excluded
atp_matches_2023.csv,atp_main,2817,2023,men,2023-11-26,20231126,2023-M-DC-2023-FLS-M-AUS-ITA-01,Davis Cup Finals F: AUS vs ITA,D,RR,Hard,team_cup,hard,206173,Jannik Sinner,200282,Alex De Minaur,team_competition_excluded
atp_matches_2023.csv,atp_main,2818,2023,men,2023-11-21,20231121,2023-M-DC-2023-FLS-M-CAN-FIN-01,Davis Cup Finals QF: CAN vs FIN,D,RR,Hard,team_cup,hard,105683,Milos Raonic,134518,Patrick Kaukovalta,team_competition_excluded
atp_matches_2023.csv,atp_main,2819,2023,men,2023-11-21,20231121,2023-M-DC-2023-FLS-M-CAN-FIN-01,Davis Cup Finals QF: CAN vs FIN,D,RR,Hard,team_cup,hard,202261,Otto Virtanen,209113,Gabriel Diallo,team_competition_excluded
atp_matches_2023.csv,atp_main,2820,2023,men,2023-11-22,20231122,2023-M-DC-2023-FLS-M-CZE-AUS-01,Davis Cup Finals QF: CZE vs AUS,D,RR,Hard,team_cup,hard,207830,Tomas Machac,111442,Jordan Thompson,team_competition_excluded
atp_matches_2023.csv,atp_main,2821,2023,men,2023-11-22,20231122,2023-M-DC-2023-FLS-M-CZE-AUS-01,Davis Cup Finals QF: CZE vs AUS,D,RR,Hard,team_cup,hard,200282,Alex De Minaur,208103,Jiri Lehecka,team_competition_excluded
atp_matches_2023.csv,atp_main,2822,2023,men,2023-11-24,20231124,2023-M-DC-2023-FLS-M-FIN-AUS-01,Davis Cup Finals SF: FIN vs AUS,D,RR,Hard,team_cup,hard,200615,Alexei Popyrin,202261,Otto Virtanen,team_competition_excluded
atp_matches_2023.csv,atp_main,2823,2023,men,2023-11-24,20231124,2023-M-DC-2023-FLS-M-FIN-AUS-01,Davis Cup Finals SF: FIN vs AUS,D,RR,Hard,team_cup,hard,200282,Alex De Minaur,200325,Emil Ruusuvuori,team_competition_excluded
atp_matches_2023.csv,atp_main,2824,2023,men,2023-11-23,20231123,2023-M-DC-2023-FLS-M-ITA-NED-01,Davis Cup Finals QF: ITA vs NED,D,RR,Hard,team_cup,hard,122298,Botic Van De Zandschulp,208286,Matteo Arnaldi,team_competition_excluded
atp_matches_2023.csv,atp_main,2825,2023,men,2023-11-23,20231123,2023-M-DC-2023-FLS-M-ITA-NED-01,Davis Cup Finals QF: ITA vs NED,D,RR,Hard,team_cup,hard,206173,Jannik Sinner,134868,Tallon Griekspoor,team_competition_excluded
atp_matches_2023.csv,atp_main,2826,2023,men,2023-11-25,20231125,2023-M-DC-2023-FLS-M-ITA-SRB-01,Davis Cup Finals SF: ITA vs SRB,D,RR,Hard,team_cup,hard,200175,Miomir Kecmanovic,207518,Lorenzo Musetti,team_competition_excluded
atp_matches_2023.csv,atp_main,2827,2023,men,2023-11-25,20231125,2023-M-DC-2023-FLS-M-ITA-SRB-01,Davis Cup Finals SF: ITA vs SRB,D,RR,Hard,team_cup,hard,206173,Jannik Sinner,104925,Novak Djokovic,team_competition_excluded
atp_matches_2023.csv,atp_main,2828,2023,men,2023-11-23,20231123,2023-M-DC-2023-FLS-M-SRB-GBR-01,Davis Cup Finals QF: SRB vs GBR,D,RR,Hard,team_cup,hard,200175,Miomir Kecmanovic,207733,Jack Draper,team_competition_excluded
atp_matches_2023.csv,atp_main,2829,2023,men,2023-11-23,20231123,2023-M-DC-2023-FLS-M-SRB-GBR-01,Davis Cup Finals QF: SRB vs GBR,D,RR,Hard,team_cup,hard,104925,Novak Djokovic,111815,Cameron Norrie,team_competition_excluded
atp_matches_2023.csv,atp_main,2830,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-ARG-FIN-01,Davis Cup QLS R1: ARG vs FIN,D,RR,Hard,team_cup,hard,200325,Emil Ruusuvuori,106398,Pedro Cachin,team_competition_excluded
atp_matches_2023.csv,atp_main,2831,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-ARG-FIN-01,Davis Cup QLS R1: ARG vs FIN,D,RR,Hard,team_cup,hard,202103,Francisco Cerundolo,202261,Otto Virtanen,team_competition_excluded
atp_matches_2023.csv,atp_main,2832,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-ARG-FIN-01,Davis Cup QLS R1: ARG vs FIN,D,RR,Hard,team_cup,hard,200325,Emil Ruusuvuori,105487,Facundo Bagnis,team_competition_excluded
atp_matches_2023.csv,atp_main,2833,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-BEL-KOR-01,Davis Cup QLS R1: BEL vs KOR,D,RR,Hard,team_cup,hard,200267,Zizou Bergs,126952,Soon Woo Kwon,team_competition_excluded
atp_matches_2023.csv,atp_main,2834,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-BEL-KOR-01,Davis Cup QLS R1: BEL vs KOR,D,RR,Hard,team_cup,hard,105676,David Goffin,111805,Seong Chan Hong,team_competition_excluded
atp_matches_2023.csv,atp_main,2835,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-BEL-KOR-01,Davis Cup QLS R1: BEL vs KOR,D,RR,Hard,team_cup,hard,126952,Soon Woo Kwon,105676,David Goffin,team_competition_excluded
atp_matches_2023.csv,atp_main,2836,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-BEL-KOR-01,Davis Cup QLS R1: BEL vs KOR,D,RR,Hard,team_cup,hard,111805,Seong Chan Hong,200267,Zizou Bergs,team_competition_excluded
atp_matches_2023.csv,atp_main,2837,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-CRO-AUT-01,Davis Cup QLS R1: CRO vs AUT,D,RR,Hard,team_cup,hard,106432,Borna Coric,110602,Dennis Novak,team_competition_excluded
atp_matches_2023.csv,atp_main,2838,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-CRO-AUT-01,Davis Cup QLS R1: CRO vs AUT,D,RR,Hard,team_cup,hard,127339,Borna Gojo,106233,Dominic Thiem,team_competition_excluded
atp_matches_2023.csv,atp_main,2839,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-CRO-AUT-01,Davis Cup QLS R1: CRO vs AUT,D,RR,Hard,team_cup,hard,106432,Borna Coric,106233,Dominic Thiem,team_competition_excluded
atp_matches_2023.csv,atp_main,2840,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-CZE-POR-01,Davis Cup QLS R1: CZE vs POR,D,RR,Clay,team_cup,clay,208103,Jiri Lehecka,132686,Nuno Borges,team_competition_excluded
atp_matches_2023.csv,atp_main,2841,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-CZE-POR-01,Davis Cup QLS R1: CZE vs POR,D,RR,Clay,team_cup,clay,207830,Tomas Machac,105311,Joao Sousa,team_competition_excluded
atp_matches_2023.csv,atp_main,2842,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-CZE-POR-01,Davis Cup QLS R1: CZE vs POR,D,RR,Clay,team_cup,clay,208103,Jiri Lehecka,105311,Joao Sousa,team_competition_excluded
atp_matches_2023.csv,atp_main,2843,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-FRA-HUN-01,Davis Cup QLS R1: FRA vs HUN,D,RR,Hard,team_cup,hard,200436,Zsombor Piros,126127,Benjamin Bonzi,team_competition_excluded
atp_matches_2023.csv,atp_main,2844,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-FRA-HUN-01,Davis Cup QLS R1: FRA vs HUN,D,RR,Hard,team_cup,hard,200005,Ugo Humbert,105916,Marton Fucsovics,team_competition_excluded
atp_matches_2023.csv,atp_main,2845,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-FRA-HUN-01,Davis Cup QLS R1: FRA vs HUN,D,RR,Hard,team_cup,hard,105173,Adrian Mannarino,105916,Marton Fucsovics,team_competition_excluded
atp_matches_2023.csv,atp_main,2846,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-FRA-HUN-01,Davis Cup QLS R1: FRA vs HUN,D,RR,Hard,team_cup,hard,200005,Ugo Humbert,206681,Fabian Marozsan,team_competition_excluded
atp_matches_2023.csv,atp_main,2847,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-GBR-COL-01,Davis Cup QLS R1: GBR vs COL,D,RR,Clay,team_cup,clay,200711,Nicolas Mejia,105554,Daniel Evans,team_competition_excluded
atp_matches_2023.csv,atp_main,2848,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-GBR-COL-01,Davis Cup QLS R1: GBR vs COL,D,RR,Clay,team_cup,clay,111815,Cameron Norrie,104905,Nicolas Barrientos,team_competition_excluded
atp_matches_2023.csv,atp_main,2849,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-GBR-COL-01,Davis Cup QLS R1: GBR vs COL,D,RR,Clay,team_cup,clay,111815,Cameron Norrie,200711,Nicolas Mejia,team_competition_excluded
atp_matches_2023.csv,atp_main,2850,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-GER-SUI-01,Davis Cup QLS R1: GER vs SUI,D,RR,Hard,team_cup,hard,144817,Marc Andrea Huesler,106214,Oscar Otte,team_competition_excluded
atp_matches_2023.csv,atp_main,2851,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-GER-SUI-01,Davis Cup QLS R1: GER vs SUI,D,RR,Hard,team_cup,hard,100644,Alexander Zverev,104527,Stan Wawrinka,team_competition_excluded
atp_matches_2023.csv,atp_main,2852,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-GER-SUI-01,Davis Cup QLS R1: GER vs SUI,D,RR,Hard,team_cup,hard,144817,Marc Andrea Huesler,100644,Alexander Zverev,team_competition_excluded
atp_matches_2023.csv,atp_main,2853,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-GER-SUI-01,Davis Cup QLS R1: GER vs SUI,D,RR,Hard,team_cup,hard,104527,Stan Wawrinka,127157,Daniel Altmaier,team_competition_excluded
atp_matches_2023.csv,atp_main,2854,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-KAZ-CHI-01,Davis Cup QLS R1: KAZ vs CHI,D,RR,Clay,team_cup,clay,207608,Timofey Skatov,106426,Cristian Garin,team_competition_excluded
atp_matches_2023.csv,atp_main,2855,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-KAZ-CHI-01,Davis Cup QLS R1: KAZ vs CHI,D,RR,Clay,team_cup,clay,111797,Nicolas Jarry,122330,Alexander Bublik,team_competition_excluded
atp_matches_2023.csv,atp_main,2856,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-KAZ-CHI-01,Davis Cup QLS R1: KAZ vs CHI,D,RR,Clay,team_cup,clay,106426,Cristian Garin,122330,Alexander Bublik,team_competition_excluded
atp_matches_2023.csv,atp_main,2857,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-NED-SVK-01,Davis Cup QLS R1: NED vs SVK,D,RR,Hard,team_cup,hard,134868,Tallon Griekspoor,127760,Lukas Klein,team_competition_excluded
atp_matches_2023.csv,atp_main,2858,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-NED-SVK-01,Davis Cup QLS R1: NED vs SVK,D,RR,Hard,team_cup,hard,126646,Tim Van Rijthoven,144684,Alex Molcan,team_competition_excluded
atp_matches_2023.csv,atp_main,2859,2023,men,2023-02-04,20230204,2023-M-DC-2023-QLS-M-NED-SVK-01,Davis Cup QLS R1: NED vs SVK,D,RR,Hard,team_cup,hard,104235,Matwe Middelkoop,106075,Jozef Kovalik,team_competition_excluded
atp_matches_2023.csv,atp_main,2860,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-SRB-NOR-01,Davis Cup QLS R1: SRB vs NOR,D,RR,Hard,team_cup,hard,200175,Miomir Kecmanovic,209914,Andreja Petrovic,team_competition_excluded
atp_matches_2023.csv,atp_main,2861,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-SRB-NOR-01,Davis Cup QLS R1: SRB vs NOR,D,RR,Hard,team_cup,hard,111513,Laslo Djere,126340,Viktor Durasovic,team_competition_excluded
atp_matches_2023.csv,atp_main,2862,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-SRB-NOR-01,Davis Cup QLS R1: SRB vs NOR,D,RR,Hard,team_cup,hard,209098,Hamad Medjedovic,126340,Viktor Durasovic,team_competition_excluded
atp_matches_2023.csv,atp_main,2863,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-SWE-BIH-01,Davis Cup QLS R1: SWE vs BIH,D,RR,Hard,team_cup,hard,144707,Mikael Ymer,105806,Mirza Basic,team_competition_excluded
atp_matches_2023.csv,atp_main,2864,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-SWE-BIH-01,Davis Cup QLS R1: SWE vs BIH,D,RR,Hard,team_cup,hard,111200,Elias Ymer,106000,Damir Dzumhur,team_competition_excluded
atp_matches_2023.csv,atp_main,2865,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-SWE-BIH-01,Davis Cup QLS R1: SWE vs BIH,D,RR,Hard,team_cup,hard,144707,Mikael Ymer,106000,Damir Dzumhur,team_competition_excluded
atp_matches_2023.csv,atp_main,2866,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-USA-UZB-01,Davis Cup QLS R1: USA vs UZB,D,RR,Hard,team_cup,hard,111456,Mackenzie Mcdonald,200672,Sergey Fomin,team_competition_excluded
atp_matches_2023.csv,atp_main,2867,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-USA-UZB-01,Davis Cup QLS R1: USA vs UZB,D,RR,Hard,team_cup,hard,126205,Tommy Paul,126939,Khumoun Sultanov,team_competition_excluded
atp_matches_2023.csv,atp_main,2868,2023,men,2023-02-03,20230203,2023-M-DC-2023-QLS-M-USA-UZB-01,Davis Cup QLS R1: USA vs UZB,D,RR,Hard,team_cup,hard,106045,Denis Kudla,212037,Amir Milushev,team_competition_excluded
