api_player_key,raw_api_player_key,api_name,api_name_source,gender,mapping_status,today_match_count,opponent_name,opponents_today,tournament,event_names,event_type,event_type_types,candidate_count,candidate_margin,candidate_ambiguity,candidate_1_key,candidate_1_name,candidate_1_score,candidate_1_method,candidate_1_matches,candidate_2_key,candidate_2_name,candidate_2_score,candidate_2_method,candidate_2_matches,candidate_3_key,candidate_3_name,candidate_3_score,candidate_3_method,candidate_3_matches,best_candidate_key,best_candidate_name,score,margin,method,suggested_override_json,accept_candidate_rank,manual_sackmann_key,reject,review_note
women:api:1812,1812,Xinyu Wang,api_cache_full_name,women,ambiguous,1,Elina Svitolina,Elina Svitolina,Bad Homburg,Bad Homburg,Wta Singles,Wta Singles,6,0.003818,true,women:sackmann:216016,Xiyu Wang,0.975204,exact_initial_form,181,women:sackmann:264050,Xinyi Wang,0.971386,exact_initial_form,3,women:sackmann:270213,Xiaotong Wang,0.971386,exact_initial_form,3,women:sackmann:216016,Xiyu Wang,0.975204,0.003818,exact_initial_form,,,,,
