api_player_key,raw_api_player_key,api_name,api_name_source,gender,mapping_status,today_match_count,opponent_name,opponents_today,tournament,event_names,event_type,event_type_types,reason
women:api:13987,13987,Anastasiia Sobolieva,api_cache_full_name,women,unmapped,1,Mina Hodzic,Mina Hodzic,W50 Gdansk (Poland),W50 Gdansk (Poland),Itf Women Singles,Itf Women Singles,no_sackmann_candidate
men:api:40212,40212,Daniel Salazar,api_cache_full_name,men,unmapped,1,Benito Sanchez Martinez,Benito Sanchez Martinez,M15 Kamen,M15 Kamen,Itf Men Singles,Itf Men Singles,no_sackmann_candidate
