group,field,presence,coverage_pct,value,count
tournament_like,tournament_round,6347,100.0,W75 Kursumlijska Banja - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,W75 Kursumlijska Banja - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,M15 Tsaghkadzor - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,W15 Tsaghkadzor 2 - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,W15 Tsaghkadzor 2 - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,M15 Kayseri 2 - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,W35 Bol 2 - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,W35 Bol 2 - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,M25 Bol 2 - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,M25 Bol 2 - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,W15 Kayseri 2 - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,M15 Brcko - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,M15 Kranjska Gora - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,M15 Monastir 20 - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,M25 Grado - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,M25 Kursumlijska Banja - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,M25 Troisdorf - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,W15 Monastir 15 - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,W15 Szentendre - 1/16-finals,16
tournament_like,tournament_round,6347,100.0,M15 Brcko - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,M15 Monastir 20 - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,M25 Carnac - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,M25 Kursumlijska Banja - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,M25 Troisdorf - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,W15 Kayseri 2 - 1/8-finals,16
tournament_like,tournament_round,6347,100.0,"W35 Wichita, KS - 1/16-finals",16
tournament_like,tournament_round,6347,100.0,"W35 Wichita, KS - 1/8-finals",16
tournament_like,tournament_round,6347,100.0,"W15 Lakewood, CA - 1/16-finals",16
tournament_like,tournament_round,6347,100.0,"W15 Lakewood, CA - 1/8-finals",16
tournament_like,tournament_round,6347,100.0,"M15 Lakewood, CA - 1/16-finals",16
tournament_like,tournament_round,6347,100.0,Vicenza - 1/8-finals,15
tournament_like,tournament_round,6347,100.0,Little Rock - 1/16-finals,15
tournament_like,tournament_season,6347,100.0,2026,6280
tournament_like,tournament_season,6347,100.0,2025,56
tournament_like,tournament_season,6347,100.0,<blank>,9
tournament_like,tournament_season,6347,100.0,2024,2
